[448]
-342,-457
183,1598
1540,1949
764,463
-1,-913
484,-1660
-1246,-844
-1017,-618
-1027,-225
-772,1321
937,804
-1506,632
-1173,704
217,-1670
-630,875
-1485,-1698
834,1404
275,-1178
-118,201
131,-1956
-593,1981
1077,-669
-1583,-1497
1697,-1183
-167,-1198
1641,1940
-1242,1574
1923,137
1311,-234
-1648,-459
1363,1064
-1704,-990
1565,-1908
1503,-1668
-318,343
727,-499
1002,1976
-1911,-1665
691,-1001
-1175,336
-448,-749
404,1742
1900,1661
-956,939
77,904
-415,-1202
1018,-5
572,991
1927,-489
-1038,1016
-1903,-1389
-1126,-438
1490,-438
-128,-190
-842,-1251
-753,121
-453,-1647
763,890
-1041,345
-638,-1006
1782,-1659
-1628,-290
-109,-1498
358,213
553,-1418
725,-1936
78,1162
438,-504
-1837,337
197,98
-1663,326
-1946,1551
1014,1712
-1892,997
1190,-292
189,-428
-48,-1910
-1504,-529
-648,-1013
725,1402
-170,838
1688,-1457
-850,-1194
-411,-1936
1140,-804
1563,1516
-150,254
-268,-1187
1107,390
755,-168
652,-1078
-1377,-421
259,-776
-1428,193
1779,-1169
1076,1263
-1457,-623
1180,23
-101,56
-1223,-738
-1797,1397
1305,139
635,-1395
1946,1619
227,-1774
1119,819
963,1574
847,-704
-1841,-1976
-1054,-1900
-1892,1081
422,947
241,889
789,1912
-1172,-714
18,-43
650,-551
-1195,1473
1448,1271
-1268,1180
-677,-648
-439,88
170,-804
-858,1084
-1249,-1278
-1745,-1019
1358,-906
-870,-1755
1431,-1659
560,34
-853,1681
1841,-1022
-439,-716
1106,1859
645,-30
850,1576
1692,-1351
654,-218
1564,-1463
-543,160
725,-1515
-1206,-427
-1744,-1345
1487,468
-1306,320
-1973,-406
-934,-1446
-1060,-1670
897,971
-1818,593
-602,-1111
-307,1919
-1310,-637
139,1969
1337,-742
1403,1913
412,-398
-571,472
-38,1889
-1594,511
-1697,-32
-1601,-417
-1608,-603
-817,1082
337,-133
-554,217
-1581,-802
-195,-1739
-383,257
-1535,-580
437,698
-1365,-1983
1721,-1620
-1041,974
97,1868
1285,1910
292,-621
1336,-1805
-1891,1900
598,1393
-947,-1739
945,149
312,-1388
457,-220
-1547,656
1347,1621
1760,919
-195,1124
1130,-1959
-1452,507
-1462,-1395
-1946,1969
1728,75
-156,985
-633,1321
-677,286
-1769,-953
-1709,1949
1325,-1038
283,-906
716,-1021
-1204,552
-1726,-995
-1047,751
-612,1204
-1759,-1268
-350,-698
1240,456
1475,-1705
-721,-1590
17,162
-1286,1484
1998,1834
-1787,-1882
-1575,1765
-60,610
32,1005
-1662,-212
768,-1075
-1938,-1881
-166,-1404
1150,1515
1453,1751
1217,1812
1589,-1189
-1678,1157
-7,1364
-1889,-1497
-1182,-1509
540,1873
-606,-1825
-876,-105
1368,-198
1284,654
566,1960
500,-1909
-158,1917
526,1893
-429,-943
-963,-299
1734,1029
1163,-1874
-1967,-1860
-957,-1424
-185,876
-1695,1802
1561,1329
-748,1392
-1676,1338
23,350
-1604,1453
-587,1437
1717,839
478,-995
1037,-1084
1279,663
551,21
840,-172
1433,1020
682,1002
-1824,1005
1354,-1505
-186,512
-214,-96
-896,-1998
-474,892
827,1411
-316,-1304
-169,-639
-993,-1933
926,1298
1286,812
1930,678
765,-1826
-1652,-1697
-293,781
-1149,-798
1423,-745
-944,-690
-913,1299
1310,-706
-1309,-1225
-912,-326
419,48
-1685,-1788
453,1706
-246,-382
1780,-1451
1261,623
-1573,-444
-74,-893
364,215
1159,-1143
-859,647
-571,1215
-358,-1007
125,359
-10,752
1347,-987
-1280,106
-203,-1176
-1528,-1639
1609,1107
-648,326
-835,-659
875,-643
1222,970
-1556,764
-519,493
1247,-661
1043,1954
1777,-1567
612,-1211
904,-1389
112,1901
1908,328
1058,632
-277,1301
985,-419
1035,498
-1440,-65
396,-687
1208,864
-847,-1200
381,1748
75,106
-472,-260
-749,30
1178,1787
468,-95
-1241,1040
663,-379
-575,-1513
-545,364
358,172
-425,836
1509,969
991,-1697
895,1657
278,261
1986,-1774
-685,-1526
121,939
1681,1131
-1381,-988
1766,-1275
-1683,310
165,278
1713,-1053
-1164,1990
1340,1850
-1500,-1426
1145,294
-651,-1178
297,-5
371,-120
652,-52
-676,1513
-1918,-649
1484,690
-354,-1715
1159,-1660
-1990,1607
848,908
-457,-1067
-1178,-1122
-774,1070
338,1269
225,302
178,896
-1050,-274
551,-1775
1692,-360
-476,-1625
1873,-633
-1567,1995
-120,-1166
1072,1690
1409,-1063
283,-612
1476,24
-150,-190
1472,1003
1471,-55
428,385
1060,-978
-176,626
-1697,1298
-864,-1995
-1646,1872
-1047,1920
1879,-881
-1571,9
1417,1835
-1100,-268
-1382,-1506
-1415,-1361
513,652
1260,-896
-587,-1861
-1913,694
169,-1085
-37,1046
-1659,-88
-1837,-810
45,-1885
834,880
1842,-1016
-927,1460
1195,1526
-568,-361
-1320,977
908,1181
-1350,1415
-41,1528
947,1626
1526,-636
1679,-930
972,540
-1821,1141
-1314,1074
1303,645
-417,-638
-820,-606
-1769,-1145
-1406,472
-1206,1768
1965,1084
623,477
-1522,1400
-1520,92
265,-399
-740,1571
-1626,-1226
-1955,-1931
-879,892
127,1885
385,1929
557,-1898
-1646,-1040
1379,-207
787,-1131
1401,-1190
-818,1736
-1295,828
1895,-1074
36,1063
-263,1330
