[717]
1501,569
1022,-764
306,133
1902,-1518
1356,1017
92,-1199
80,-71
429,-832
-660,805
1202,726
1236,392
1615,1382
-1362,-1163
1675,1953
1680,-137
241,-653
221,601
-1762,-1424
-1831,-1314
961,1603
-1147,721
1865,1726
1667,-1169
-964,-503
-1743,1993
-25,-1631
162,243
-1340,1984
-873,1447
251,-1066
-1042,1824
1549,1705
773,311
1100,518
-1042,1966
-1460,-1660
-500,-791
1840,1424
-53,-97
-418,1663
-1007,-342
-816,287
255,-1806
-258,1713
591,-1313
106,1315
1843,-898
-1730,626
-899,-1372
-1206,-429
-863,-1225
536,-1278
1907,-137
1630,-596
-794,1141
1692,-649
145,-1488
1390,-932
590,961
1919,929
-1737,-1591
1621,641
-1853,-213
-1639,431
1420,-1286
1928,1728
425,-1339
-84,-99
-56,965
1442,-306
1432,1793
-963,-263
-958,-1716
-621,-750
1365,-1700
-438,1839
680,-809
-1325,86
-1272,-616
620,239
-930,1468
-1170,-1339
712,-1443
-31,-703
796,-1910
-520,154
1208,-900
1350,-1526
305,-821
-412,-1524
-1490,1262
-1965,1644
319,-347
-1997,-40
-973,-375
-366,1387
236,703
161,-1076
675,304
-1251,-1858
1619,-117
-1120,-106
513,-1850
292,931
-179,485
-859,1002
-1459,-410
-1984,1062
-1048,1491
1536,-472
-1148,1149
-1089,-355
1437,1317
-387,847
-126,-735
618,-1814
-860,-142
-1163,1281
-1757,606
185,-467
872,-1750
238,898
-117,1145
-1198,1803
-187,-700
1419,225
1527,1628
820,-858
1302,1839
-1834,7
-1620,1600
1646,-167
-451,355
-1682,395
317,-1293
932,-828
-1129,386
-1495,-109
786,1197
1568,1465
-762,1043
-572,-264
-433,1437
-326,615
1561,-1165
-1132,17
-509,-1791
1759,63
1169,937
-135,-93
623,1954
800,41
1828,1208
1569,1085
-881,-1007
-971,-1157
1054,1038
-466,-93
641,1478
882,404
580,1579
-864,-969
1008,1537
168,207
-1418,-1337
1002,-540
520,942
-106,-1744
346,176
-1080,582
1426,1796
884,-685
-1557,-1093
-1927,1067
-1906,400
973,-1638
163,311
-1920,1249
1520,-678
326,-1866
583,249
292,1681
538,1712
-1029,1246
-629,1321
-15,1669
-1608,-1824
1045,1701
-312,-1532
238,548
-1232,-626
1041,440
1940,-979
-958,-1731
-502,-234
1686,-1194
-1129,-329
-1132,-231
-147,-161
1766,-124
1702,-1629
-384,866
-828,-1837
-944,58
1069,-1058
-891,-94
-1408,1454
512,-763
1100,-1560
517,946
1026,1336
465,614
-630,-1886
-1948,-476
-671,144
503,691
-1654,-1066
-1295,-1270
-1963,-531
1239,193
-876,-359
-1174,160
696,1042
-223,-374
-1140,1178
-528,215
754,1897
-759,1174
-788,607
-951,1088
-1068,1080
1543,585
1001,1082
-398,-1880
-352,193
1581,1889
-1552,-1081
-1706,871
264,-1118
1145,-363
1527,-1974
-259,-806
1657,-56
743,544
-1376,981
-1322,1476
1421,575
-1773,-459
-1240,503
-1963,-1478
-1396,-985
-1617,1972
-1226,251
899,-1135
1293,-1729
815,-1129
314,1806
1637,145
-620,-1018
1272,-1275
1103,1314
404,184
678,1105
-1320,-1252
1447,-7
126,16
1638,-1935
-1655,-418
-864,-1018
-980,707
-229,-1409
-366,-308
1864,-602
123,-682
-401,178
-550,1222
160,-1833
387,980
1083,1295
-21,374
-240,240
-601,976
1999,1290
1330,-564
759,-809
-379,1198
353,-462
-526,-1504
325,-1002
-346,1271
702,1133
1522,1348
-1465,997
550,702
1791,-1412
27,-1694
-1280,-1257
692,1696
866,-1238
-988,-1682
-1405,-427
1830,162
-556,1591
-1724,1006
268,-1363
941,-653
-1456,-772
270,-1413
-938,-563
-627,-633
813,1820
-1621,1513
403,-16
-694,-158
-1267,1440
1675,47
-1272,1901
-1201,-523
1443,852
1234,-1194
-1655,480
435,-984
-1866,655
-1150,1347
-836,151
544,-1166
-1394,1402
-1534,-1891
1858,-1539
1654,-1347
826,-1196
1943,744
-1678,1799
-535,-782
-546,-496
1768,-1283
1029,-773
-399,-180
-1274,-1710
899,-612
1023,-1254
1835,1648
-1999,-1750
-975,-1819
385,-1296
-128,-807
-1405,231
-1784,1775
879,204
1210,-1383
1001,-2000
-1526,1256
-793,1730
1651,-1513
448,-1935
762,433
-1394,1280
27,-867
-1152,235
-1191,-717
-821,339
-833,-589
-1655,1723
1647,-1505
364,-20
711,-1117
1219,1807
-549,132
153,1253
1844,-1453
739,-1390
1288,-1518
874,1844
-834,1321
1393,1048
-908,956
-1178,1673
974,-1505
-1035,-419
-236,1343
1631,-1906
1893,-1989
1891,-1238
288,1554
-1015,118
-1780,-304
-1147,-888
-1366,1958
-1097,-1433
-820,971
-136,-1135
717,-207
-521,-249
-1751,70
57,1279
-740,-1574
-622,1361
-644,1042
-1177,-107
422,-745
1631,571
-8,1900
-1235,-118
-478,-1191
293,393
-1108,-1745
1892,1149
1711,1104
124,246
1627,-1812
1242,-815
482,1894
1851,430
-1794,48
1189,-365
1144,1457
-1982,74
1143,872
